flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp
JAF6468,Embraer 190,2018-04-14,22:40,Alicante-Elche,ALC,N,El vuelo ha despegado a las 22:40,10.0,22.0,Nubes altas,90 - 91,C43,,,Oostende-Brugge / Oostenden,OST,,,,,,,,2018-04-14 23:09:07
TRA6150,Boeing 737-800 Winglets,2018-04-14,22:45,Alicante-Elche,ALC,N,El vuelo ha despegado a las 22:56,10.0,22.0,Nubes altas,116 - 117,C39,,,Amsterdam /Schiphol,AMS,,,,,,,,2018-04-14 23:09:13
WOW617,32A,2018-04-14,22:55,Alicante-Elche,ALC,N,El vuelo ha despegado a las 22:45,10.0,22.0,Nubes altas,15 - 17,C47,,,Keflavik International,KEF,,,,,,,,2018-04-14 23:09:15
EZY2228,Airbus A319,2018-04-14,23:40,Alicante-Elche,ALC,N,Salida prevista a las 23:50,10.0,22.0,Nubes altas,150 - 155,B33,,,Londres /Luton,LTN,,,,,,,,2018-04-14 23:09:17
EZY6076,Airbus A319,2018-04-14,23:45,Alicante-Elche,ALC,N,Salida prevista a las 23:45,10.0,22.0,Nubes altas,150 - 155,B27,,,Bristol,BRS,,,,,,,,2018-04-14 23:09:18
EZY8672,Airbus A319,2018-04-14,23:55,Alicante-Elche,ALC,N,Salida prevista a las 23:45,10.0,22.0,Nubes altas,150 - 155,B29,,,Londres /Gatwick,LGW,,,,,,,,2018-04-14 23:09:19
IBK5420,Boeing 737-800 Winglets,2018-04-15,05:35,Alicante-Elche,ALC,N,Salida prevista a las 05:35,10.0,22.0,Nubes altas,70 - 75,B33,,,Helsinki,HEL,,,,,,,,2018-04-14 23:09:20
VLG7396,32A,2018-04-15,06:30,Alicante-Elche,ALC,N,Salida prevista a las 06:30,10.0,22.0,Nubes altas,10 - 17,B21,,,Argel/ Houari Boumedien,ALG,,,,,,,,2018-04-14 23:09:22
IBK5350,Boeing 737-800 Winglets,2018-04-15,06:30,Alicante-Elche,ALC,N,Salida prevista a las 06:30,10.0,22.0,Nubes altas,70 - 75,B27,,,Estocolmo /Arlanda,ARN,,,,,,,,2018-04-14 23:09:23
VLG8253,32A,2018-04-15,06:40,Alicante-Elche,ALC,N,Salida prevista a las 06:40,10.0,22.0,Nubes altas,10 - 15,C37,,,Paris /Orly,ORY,,,,,,,,2018-04-14 23:09:23
RYR2447,Boeing 737-800 Winglets,2018-04-14,21:25,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 21:25,11.0,21.0,Despejado,221 - 227,C34,,,Leeds/Bradford,LBA,,,,,,,,2018-04-14 23:08:57
EXS266,Boeing 737-300 Winglets,2018-04-14,21:25,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 21:16,11.0,21.0,Despejado,383 - 386,C35,,,Leeds/Bradford,LBA,,,,,,,,2018-04-14 23:08:58
IBE8827,Bombardier Crj-1000,2018-04-14,21:30,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 21:20,11.0,21.0,Despejado,303 - 304,D61,2018-04-14,22:45,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha aterrizado a las 22:29,5.0,17.0,Nubes altas,10,19,2018-04-14 23:09:00
RYR4459,Boeing 737-800 Winglets,2018-04-14,21:30,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 21:37,11.0,21.0,Despejado,221 - 227,B18,,,East Midlands,EMA,,,,,,,,2018-04-14 23:09:03
RYR6653,Boeing 737-800 Winglets,2018-04-14,21:35,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 21:52,11.0,21.0,Despejado,221 - 227,C33,,,Edimburgo,EDI,,,,,,,,2018-04-14 23:09:04
VLG2118,Airbus A320,2018-04-14,21:40,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 21:41,11.0,21.0,Despejado,307 - 307,D44,2018-04-14,23:10,Barcelona-El Prat,BCN,T1,Llegada prevista a las 23:09,13.0,17.0,Abertura de claros,T1_G,02,2018-04-14 23:09:05
RYR8165,Boeing 737-800 Winglets,2018-04-14,21:55,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 22:20,11.0,21.0,Despejado,221 - 227,B17,,,Londres /Stansted,STN,,,,,,,,2018-04-14 23:09:07
LZB480,Embraer 190,2018-04-14,21:55,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 21:43,11.0,21.0,Despejado,310 - 311,B13,,,Sofia,SOF,,,,,,,,2018-04-14 23:09:08
RYR7055,Boeing 737-800 Winglets,2018-04-14,22:05,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 22:06,11.0,21.0,Despejado,221 - 227,C36,,,Dublin,DUB,,,,,,,,2018-04-14 23:09:09
EXS894,Boeing 737-800 Winglets,2018-04-14,22:10,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 22:01,11.0,21.0,Despejado,383 - 386,C38,,,Manchester,MAN,,,,,,,,2018-04-14 23:09:10
WZZ4412,32B,2018-04-14,22:20,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 22:12,11.0,21.0,Despejado,312 - 314,B15,,,Sofia,SOF,,,,,,,,2018-04-14 23:09:12
BEE4428,Embraer E-175,2018-04-14,22:25,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 22:25,11.0,21.0,Despejado,332 - 333,C34,,,Doncaster International,DSA,,,,,,,,2018-04-14 23:09:13
TRA6110,Boeing 737-700 Winglets,2018-04-14,22:30,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 22:15,11.0,21.0,Despejado,334 - 336,D46,,,Amsterdam /Schiphol,AMS,,,,,,,,2018-04-14 23:09:15
EZY8614,Airbus A319,2018-04-14,23:05,Malaga-Costa Del Sol,AGP,2,Salida prevista a las 23:13,11.0,21.0,Despejado,254 - 261,B14,,,Londres /Gatwick,LGW,,,,,,,,2018-04-14 23:09:16
JAF6004,Boeing 737-700 Winglets,2018-04-14,23:20,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 23:20,11.0,21.0,Despejado,358 - 360,D44,,,Bruselas,BRU,,,,,,,,2018-04-14 23:09:23
AFL2529,Boeing 737-800 Winglets,2018-04-14,23:25,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 23:41,11.0,21.0,Despejado,315 - 319,B18,,,Moscu /Sheremetyevo,SVO,,,,,,,,2018-04-14 23:09:24
IBE8933,Canadair Crj-200,2018-04-15,21:15,Sevilla,SVQ,1,Salida prevista a las 21:15,6.0,19.0,Nubes altas,M18 - M20,K2,2018-04-15,22:10,Almeria,LEI,1,Llegada prevista a las 22:10,8.0,20.0,Despejado,1,1,2018-04-14 23:09:25
IBE8600,Bombardier Crj-1000,2018-04-15,21:15,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 21:15,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,22:25,Almeria,LEI,1,Llegada prevista a las 22:25,8.0,20.0,Despejado,1,1,2018-04-14 23:09:26
IBE8878,Canadair Crj-900,2018-04-15,21:30,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 21:30,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,22:40,Santander-Seve Ballesteros,SDR,N,Llegada prevista a las 22:40,9.0,16.0,Nubes altas,01,2,2018-04-14 23:09:26
AEA9466,Atr-72,2018-04-15,16:15,La Palma,SPC,N,Salida prevista a las 16:15,17.0,21.0,Nubes altas,13 - 14,4,2018-04-15,16:50,Tenerife Norte,TFN,1,Llegada prevista a las 16:50,17.0,22.0,Despejado,1,2,2018-04-14 23:09:27
IBE8648,Bombardier Crj-1000,2018-04-15,21:55,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 21:55,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,23:00,Granada-Jaén F.G.L.,GRX,,Llegada prevista a las 23:00,5.0,19.0,Cubierto de nubes altas y medias,,,2018-04-14 23:09:28
AEA7161,Embraer Erj-195,2018-04-15,07:00,Madrid-Barajas Adolfo Suárez,MAD,2,Salida prevista a las 07:00,5.0,17.0,Nubes altas,505 - 520,D54,2018-04-15,08:00,Bilbao,BIO,O,Llegada prevista a las 08:00,10.0,19.0,Nubes altas,N,5,2018-04-14 23:09:26
VLG2608,Airbus A320,2018-04-15,06:45,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 06:45,11.0,21.0,Despejado,307 - 315,D60,2018-04-15,08:15,Bilbao,BIO,O,Llegada prevista a las 08:15,10.0,19.0,Nubes altas,N,4,2018-04-14 23:09:27
VLG1418,Airbus A320,2018-04-15,07:40,Barcelona-El Prat,BCN,T1,Salida prevista a las 07:40,13.0,17.0,Abertura de claros,501 - 514,,2018-04-15,08:55,Bilbao,BIO,O,Llegada prevista a las 08:55,10.0,19.0,Nubes altas,N,5,2018-04-14 23:09:29
VLG3530,32A,2018-04-14,22:20,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 22:17,13.0,17.0,Abertura de claros,501 - 514,B39,2018-04-14,23:20,Ibiza,IBZ,1,El vuelo ha aterrizado a las 23:03,12.0,16.0,Llovizna,02,05,2018-04-14 23:09:31
VLG2454,Airbus A320,2018-04-15,06:40,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 06:40,11.0,21.0,Despejado,307 - 315,D64,2018-04-15,07:45,Ibiza,IBZ,1,Llegada prevista a las 07:45,12.0,16.0,Llovizna,02,02,2018-04-14 23:09:33
RYR8136,Boeing 737-800 Winglets,2018-04-15,06:40,Barcelona-El Prat,BCN,T2 B,Salida prevista a las 06:40,13.0,17.0,Abertura de claros,B65 - B71,,2018-04-15,07:50,Ibiza,IBZ,1,Llegada prevista a las 07:50,12.0,16.0,Llovizna,02,03,2018-04-14 23:09:35
VLG3540,Airbus A320,2018-04-15,07:00,Barcelona-El Prat,BCN,T1,Salida prevista a las 07:00,13.0,17.0,Abertura de claros,501 - 514,,2018-04-15,08:00,Ibiza,IBZ,1,Llegada prevista a las 08:00,12.0,16.0,Llovizna,02,05,2018-04-14 23:09:35
RYR8538,Boeing 737-800 Winglets,2018-04-15,13:25,Alicante-Elche,ALC,N,Departure expected at 13:25,10.0,22.0,Nubes altas,50 - 54,C49,2018-04-15,15:10,Santiago,SCQ,T,Arrival expected at 15:10,9.0,15.0,Chubascos dispersos,B,3,2018-04-14 23:09:33
IBS3878,Airbus A320,2018-04-15,15:55,Madrid-Barajas Adolfo Suárez,MAD,4,Departure expected at 15:55,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,17:15,Santiago,SCQ,T,Arrival expected at 17:15,9.0,15.0,Chubascos dispersos,B,1,2018-04-14 23:09:35
IBE8399,Bombardier Crj-1000,,,Alicante-Elche,ALC,,,,,,,,2018-04-14,21:15,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha aterrizado a las 21:11,5.0,17.0,Nubes altas,10,19,2018-04-14 23:09:30
AEA0001,,,,Barcelona-El Prat,BCN,,,,,,,,2018-04-14,21:15,Madrid-Barajas Adolfo Suárez,MAD,2,Llegada prevista a las 21:15,5.0,17.0,Nubes altas,06,18,2018-04-14 23:09:30
AEA2011,Boeing 737-800 Winglets,2018-04-14,20:25,Madrid-Barajas Adolfo Suárez,MAD,2,El vuelo ha despegado a las 20:23,5.0,17.0,Nubes altas,505 - 520,D62,2018-04-14,21:40,Barcelona-El Prat,BCN,T1,El vuelo ha aterrizado a las 21:30,13.0,17.0,Abertura de claros,T1_G,01,2018-04-14 23:09:34
IBS3938,Airbus A320,2018-04-14,20:50,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 20:47,5.0,17.0,Nubes altas,810 - 819,K91,2018-04-14,22:45,Tenerife Norte,TFN,1,Llegada prevista a las 22:20,17.0,22.0,Despejado,1,5,2018-04-14 23:09:36
AEA9403,Atr-72,2018-04-15,06:50,Gran Canaria,LPA,,Salida prevista a las 06:50,17.0,21.0,Nubes altas,111 - 112,A05,2018-04-15,07:30,Tenerife Norte,TFN,1,Llegada prevista a las 07:30,17.0,22.0,Despejado,1,2,2018-04-14 23:09:37
IBB107,Atr-72,2018-04-15,08:00,Gran Canaria,LPA,,Salida prevista a las 08:00,17.0,21.0,Nubes altas,103 - 108,A13,2018-04-15,08:30,Tenerife Norte,TFN,1,Llegada prevista a las 08:30,17.0,22.0,Despejado,1,2,2018-04-14 23:09:40
RYR3063,Boeing 737-800 Winglets,2018-04-15,06:15,Barcelona-El Prat,BCN,T2 B,Salida prevista a las 06:15,13.0,17.0,Abertura de claros,B65 - B71,,2018-04-15,08:50,Tenerife Norte,TFN,1,Llegada prevista a las 08:50,17.0,22.0,Despejado,1,1,2018-04-14 23:09:42
AEA9059,Airbus A330-200,2018-04-15,07:05,Madrid-Barajas Adolfo Suárez,MAD,2,Salida prevista a las 07:05,5.0,17.0,Nubes altas,505 - 520,D58,2018-04-15,08:55,Tenerife Norte,TFN,1,Llegada prevista a las 08:55,17.0,22.0,Despejado,1,5,2018-04-14 23:09:43
IBB500,Bombardier Crj-1000,2018-04-15,07:00,Gran Canaria,LPA,,Salida prevista a las 07:00,17.0,21.0,Nubes altas,103 - 108,A06,2018-04-15,07:40,Lanzarote,ACE,4,Llegada prevista a las 07:40,15.0,22.0,Nubes altas,4,C2,2018-04-14 23:09:34
CNF703,Atr-72,2018-04-15,07:25,Gran Canaria,LPA,,Salida prevista a las 07:25,17.0,21.0,Nubes altas,116 - 116,A13,2018-04-15,08:10,Lanzarote,ACE,4,Llegada prevista a las 08:10,15.0,22.0,Nubes altas,4,C2,2018-04-14 23:09:36
AEA4531,Atr-72,2018-04-15,16:25,Palma De Mallorca,PMI,N,Salida prevista a las 16:25,11.0,15.0,Lluvia,086 - 091,B33,2018-04-15,17:05,Menorca,MAH,1,Llegada prevista a las 17:05,12.0,14.0,Lluvia moderada,1,06,2018-04-14 23:09:43
IBE8488,Canadair Crj-200,,,Palma De Mallorca,PMI,,,,,,,,2018-04-15,17:35,Menorca,MAH,1,Llegada prevista a las 17:35,12.0,14.0,Lluvia moderada,1,04,2018-04-14 23:09:44
RYR2913,Boeing 737-800 Winglets,2018-04-15,06:05,Madrid-Barajas Adolfo Suárez,MAD,1,Salida prevista a las 06:05,5.0,17.0,Nubes altas,357 - 360,C31,2018-04-15,08:15,Tenerife Sur,TFS,A,Llegada prevista a las 08:15,17.0,22.0,Despejado,A,A1,2018-04-14 23:09:41
AEA9172,Boeing 737-800 Winglets,2018-04-14,20:00,Madrid-Barajas Adolfo Suárez,MAD,2,El vuelo ha despegado a las 19:49,5.0,17.0,Nubes altas,505 - 520,D60,2018-04-14,21:55,Gran Canaria,LPA,,El vuelo ha aterrizado a las 21:35,17.0,21.0,Nubes altas,01,15,2018-04-14 23:09:45
OLY726,Airbus A321,2018-04-15,08:45,Tenerife Sur,TFS,T,Salida prevista a las 08:45,17.0,22.0,Despejado,73 - 75,3,2018-04-15,09:20,Fuerteventura,FUE,1,Llegada prevista a las 09:20,16.0,22.0,Nubes altas,A,9,2018-04-14 23:09:43
IBB633,Atr-42/72,2018-04-15,16:00,Tenerife Norte,TFN,1,Salida prevista a las 16:00,17.0,22.0,Despejado,21 - 26,4B,2018-04-15,16:30,La Palma,SPC,,Llegada prevista a las 16:30,17.0,21.0,Nubes altas,LLNT,4,2018-04-14 23:09:50
IBB623,Atr-42/72,2018-04-15,17:00,Tenerife Norte,TFN,1,Salida prevista a las 17:00,17.0,22.0,Despejado,21 - 26,4,2018-04-15,17:30,La Palma,SPC,,Llegada prevista a las 17:30,17.0,21.0,Nubes altas,LLNT,4,2018-04-14 23:09:51
IBE8526,Bombardier Crj-1000,2018-04-15,22:15,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 22:15,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,23:10,Pamplona,PNA,,Llegada prevista a las 23:10,8.0,17.0,Nubes altas,,,2018-04-15 00:10:03
WZZ3172,32B,2018-04-14,22:05,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 22:25,5.0,17.0,Nubes altas,332 - 337,,,,Bucarest,OTP,,,,,,,,2018-04-15 00:09:59
RYR7157,Boeing 737-800 Winglets,2018-04-14,22:15,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 22:20,5.0,17.0,Nubes altas,357 - 360,,,,Dublin,DUB,,,,,,,,2018-04-15 00:10:03
QTR152,359,2018-04-14,22:35,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 22:34,5.0,17.0,Nubes altas,910 - 918,,,,Hamad International,DOH,,,,,,,,2018-04-15 00:10:04
AIC136,Boeing 787-8,2018-04-14,22:50,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 22:50,5.0,17.0,Nubes altas,340 - 345,,,,Delhi,DEL,,,,,,,,2018-04-15 00:10:05
IBE8396,Bombardier Crj-1000,2018-04-14,23:00,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 22:54,5.0,17.0,Nubes altas,810 - 819,,,,Alicante-Elche,ALC,,,,,,,,2018-04-15 00:10:06
IBE3118,Airbus A320,2018-04-14,23:10,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 23:00,5.0,17.0,Nubes altas,810 - 819,,,,Lisboa,LIS,,,,,,,,2018-04-15 00:10:07
CES710,Airbus A330-200,2018-04-14,23:25,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 23:08,5.0,17.0,Nubes altas,308 - 314,,,,Shanghai,PVG,,,,,,,,2018-04-15 00:10:08
TAM8065,Boeing 777-300Er,2018-04-14,23:35,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 23:34,5.0,17.0,Nubes altas,940 - 949,,,,Sao Paulo /Guarulhos,GRU,,,,,,,,2018-04-15 00:10:10
IBE6827,Airbus A330-300,2018-04-14,23:35,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 23:45,5.0,17.0,Nubes altas,810 - 819,,,,Sao Paulo /Guarulhos,GRU,,,,,,,,2018-04-15 00:10:11
AFL2605,32B,2018-04-14,23:40,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 23:36,5.0,17.0,Nubes altas,157 - 160,,,,Moscu /Sheremetyevo,SVO,,,,,,,,2018-04-15 00:10:12
BAW2719,Airbus A320,2018-04-14,23:25,Malaga-Costa Del Sol,AGP,3,El vuelo ha despegado a las 23:25,11.0,21.0,Despejado,308 - 309,C31,,,Londres /Gatwick,LGW,,,,,,,,2018-04-15 00:10:06
EZY2410,32A,2018-04-14,23:45,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 23:48,11.0,21.0,Despejado,254 - 261,C38,,,Londres /Luton,LTN,,,,,,,,2018-04-15 00:10:07
EZY6058,Airbus A319,2018-04-14,23:50,Malaga-Costa Del Sol,AGP,2,El vuelo ha despegado a las 23:42,11.0,21.0,Despejado,254 - 261,C37,,,Bristol,BRS,,,,,,,,2018-04-15 00:10:08
FIN1676,32B,2018-04-15,01:05,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 01:05,11.0,21.0,Despejado,311 - 314,D44,,,Helsinki,HEL,,,,,,,,2018-04-15 00:10:09
SAS6002,32A,2018-04-15,06:00,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 06:00,11.0,21.0,Despejado,360 - 361,D44,,,Estocolmo /Arlanda,ARN,,,,,,,,2018-04-15 00:10:10
AEA1039,Boeing 737-800 Winglets,2018-04-15,06:30,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 06:30,11.0,21.0,Despejado,342 - 344,D52,,,Paris /Charles De Gaulle,CDG,,,,,,,,2018-04-15 00:10:13
RYR2577,Boeing 737-800 Winglets,2018-04-15,06:30,Malaga-Costa Del Sol,AGP,2,Salida prevista a las 06:30,11.0,21.0,Despejado,221 - 227,D51,,,Estocolmo / Vasteras-Hasslo,VST,,,,,,,,2018-04-15 00:10:14
AEA7156,Embraer Erj-195,2018-04-15,08:40,Bilbao,BIO,O,Salida prevista a las 08:40,10.0,19.0,Nubes altas,23 - 24,2,2018-04-15,09:45,Madrid-Barajas Adolfo Suárez,MAD,2,Llegada prevista a las 09:45,5.0,17.0,Nubes altas,06,18,2018-04-15 00:10:16
IBE8324,Atr-72,2018-04-15,20:05,Madrid-Barajas Adolfo Suárez,MAD,4,Departure expected at 20:05,5.0,17.0,Nubes altas,810 - 819,,2018-04-15,21:20,San Sebastian,EAS,1,Arrival expected at 21:20,8.0,16.0,Nubes altas,LLEG,1,2018-04-15 00:10:17
IBE8841,Atr-72,2018-04-15,09:30,Sevilla,SVQ,1,Salida prevista a las 09:30,6.0,19.0,Nubes altas,M18 - M20,K2,2018-04-15,11:00,Valencia,VLC,1,Llegada prevista a las 11:00,10.0,18.0,Abertura de claros,1,2,2018-04-15 00:10:16
VLG2251,32B,2018-04-15,10:00,Sevilla,SVQ,1,Salida prevista a las 10:00,6.0,19.0,Nubes altas,M26 - M33,3,2018-04-15,11:35,Barcelona-El Prat,BCN,T1,Llegada prevista a las 11:35,13.0,17.0,Abertura de claros,T1_G,07,2018-04-15 00:10:18
VLG2017,32B,2018-04-15,22:45,Granada-Jaén F.G.L.,GRX,,Salida prevista a las 22:45,5.0,19.0,Cubierto de nubes altas y medias,,,2018-04-16,00:20,Barcelona-El Prat,BCN,T1,Llegada prevista a las 00:20,13.0,17.0,Abertura de claros,T1_G,04,2018-04-15 00:10:18
ANE8397,Bombardier Crj-1000,2018-04-15,06:45,Alicante-Elche,ALC,N,Salida prevista a las 06:45,10.0,22.0,Nubes altas,20 - 21,B30,,,Madrid-Barajas Adolfo Suárez,MAD,,,,,,,,2018-04-15 00:10:15
RYR7522,Boeing 737-800 Winglets,2018-04-15,06:55,Alicante-Elche,ALC,N,Salida prevista a las 06:55,10.0,22.0,Nubes altas,50 - 54,B31,,,Eindhoven,EIN,,,,,,,,2018-04-15 00:10:16
VLG1311,32A,2018-04-15,07:00,Alicante-Elche,ALC,N,Salida prevista a las 07:00,10.0,22.0,Nubes altas,10 - 15,B25,2018-04-15,08:10,Barcelona-El Prat,BCN,T1,Llegada prevista a las 08:10,13.0,17.0,Abertura de claros,T1_G,06,2018-04-15 00:10:17
VLG7390,Airbus A320,2018-04-15,07:00,Alicante-Elche,ALC,N,Salida prevista a las 07:00,10.0,22.0,Nubes altas,10 - 15,B23,,,Oran /Es Senia,ORN,,,,,,,,2018-04-15 00:10:19
RYR2535,Boeing 737-800 Winglets,2018-04-15,06:45,Gran Canaria,LPA,,Salida prevista a las 06:45,17.0,21.0,Nubes altas,402 - 404,C09,,,Leeds/Bradford,LBA,,,,,,,,2018-04-15 00:10:14
AEA9018,Boeing 737-800 Winglets,2018-04-15,07:00,Gran Canaria,LPA,,Salida prevista a las 07:00,17.0,21.0,Nubes altas,311 - 314,B02,2018-04-15,10:45,Madrid-Barajas Adolfo Suárez,MAD,2,Llegada prevista a las 10:45,5.0,17.0,Nubes altas,06,08,2018-04-15 00:10:19
VLG3001,Airbus A321,2018-04-15,07:00,Gran Canaria,LPA,,Salida prevista a las 07:00,17.0,21.0,Nubes altas,201 - 204,C11,2018-04-15,11:20,Barcelona-El Prat,BCN,T1,Llegada prevista a las 11:20,13.0,17.0,Abertura de claros,T1_G,03,2018-04-15 00:10:20
RYR6368,Boeing 737-800 Winglets,2018-04-14,22:35,Barcelona-El Prat,BCN,T2 B,El vuelo ha despegado a las 22:41,13.0,17.0,Abertura de claros,B65 - B71,U33,2018-04-14,23:35,Palma De Mallorca,PMI,N,El vuelo ha aterrizado a las 23:34,11.0,15.0,Lluvia,NT,18,2018-04-15 00:10:04
UAE0188,Airbus A380,2018-04-14,22:40,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 22:35,13.0,17.0,Abertura de claros,551 - 561,D18,,,Dubai,DXB,,,,,,,,2018-04-15 00:10:05
TAM8115,Boeing 767-300 Winglets,2018-04-14,22:40,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 22:36,13.0,17.0,Abertura de claros,301 - 305,D14,,,Sao Paulo /Guarulhos,GRU,,,,,,,,2018-04-15 00:10:07
VLG3914,Airbus A320,2018-04-14,22:40,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 22:29,13.0,17.0,Abertura de claros,501 - 514,B24,2018-04-14,23:35,Palma De Mallorca,PMI,N,El vuelo ha aterrizado a las 23:14,11.0,15.0,Lluvia,NT,13,2018-04-15 00:10:09
FIN1652,Airbus A320,2018-04-14,22:45,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 22:46,13.0,17.0,Abertura de claros,251 - 254,B28,,,Helsinki,HEL,,,,,,,,2018-04-15 00:10:10
VLG7892,Airbus A320,2018-04-14,23:00,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 23:01,13.0,17.0,Abertura de claros,501 - 514,D06,,,St. Petersburgo /Pulkovo,LED,,,,,,,,2018-04-15 00:10:12
VLG7844,Airbus A320,2018-04-14,23:05,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 23:08,13.0,17.0,Abertura de claros,451 - 464,E77,,,Tel Aviv,TLV,,,,,,,,2018-04-15 00:10:14
TAP1031,Airbus A319,2018-04-14,23:05,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 23:05,13.0,17.0,Abertura de claros,562 - 564,B32,,,Oporto,OPO,,,,,,,,2018-04-15 00:10:16
ELY392,Boeing 767-300,2018-04-14,23:15,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 23:35,13.0,17.0,Abertura de claros,310 - 314,D12,,,Tel Aviv,TLV,,,,,,,,2018-04-15 00:10:18
AFL2513,32B,2018-04-15,00:05,Barcelona-El Prat,BCN,T1,Salida prevista a las 00:05,13.0,17.0,Abertura de claros,761 - 764,D10,,,Moscu /Sheremetyevo,SVO,,,,,,,,2018-04-15 00:10:19
VLG7517,32A,2018-04-15,00:35,Barcelona-El Prat,BCN,T1,Salida prevista a las 00:35,13.0,17.0,Abertura de claros,451 - 464,E74,,,Minsk /Internacional 2,MSQ,,,,,,,,2018-04-15 00:10:20
AEA1701,Atr-72,2018-04-15,07:30,Ibiza,IBZ,1,Salida prevista a las 07:30,12.0,16.0,Llovizna,42 - 43,01,2018-04-15,08:10,Palma De Mallorca,PMI,N,Llegada prevista a las 08:10,11.0,15.0,Lluvia,NT,11,2018-04-15 00:10:11
EWG3561,Airbus A319,2018-04-15,07:35,Ibiza,IBZ,1,Salida prevista a las 07:35,12.0,16.0,Llovizna,44 - 45,06,,,Hannover,HAJ,,,,,,,,2018-04-15 00:10:12
VLG2455,Airbus A320,2018-04-15,08:25,Ibiza,IBZ,1,Salida prevista a las 08:30,12.0,16.0,Llovizna,66 - 69,02,2018-04-15,09:35,Malaga-Costa Del Sol,AGP,3,Llegada prevista a las 09:35,11.0,21.0,Despejado,3,41,2018-04-15 00:10:14
RYR8137,Boeing 737-800 Winglets,2018-04-15,08:25,Ibiza,IBZ,1,Salida prevista a las 08:25,12.0,16.0,Llovizna,21 - 25,12,2018-04-15,09:30,Barcelona-El Prat,BCN,T2 B,Llegada prevista a las 09:30,13.0,17.0,Abertura de claros,B,21,2018-04-15 00:10:15
VLG3541,Airbus A320,2018-04-15,08:35,Ibiza,IBZ,1,Salida prevista a las 08:35,12.0,16.0,Llovizna,66 - 69,06,2018-04-15,09:35,Barcelona-El Prat,BCN,T1,Llegada prevista a las 09:35,13.0,17.0,Abertura de claros,T1_G,04,2018-04-15 00:10:16
